YEAR,STATE,RATE,DEATHS,LAT,LON
2005,Ohio,5.6,630,40.388783,-82.764915
2005,Oklahoma,6.1,214,35.565342,-96.928917
2005,Oregon,2.9,102,44.572021,-122.070938
2005,Pennsylvania,6.3,749,40.590752,-77.209755
2005,Rhode Island,3.1,32,41.680893,-71.51178
2005,South Carolina,7.9,337,33.856892,-80.945007
2005,South Dakota,2.9,22,44.299782,-99.438828
2005,Tennessee,8.3,495,35.747845,-86.692345
2005,Texas,6.5,1501,31.054487,-97.563461
2005,Utah,2.4,63,40.150032,-111.862434
2005,Vermont,0,12,44.045876,-72.710686
2005,Virginia,6.4,490,37.769337,-78.169968
2005,Washington,3.6,231,47.400902,-121.490494
2005,West Virginia,5.4,93,38.491226,-80.954212
2005,Wisconsin,4.3,236,44.268543,-89.616508
2005,Wyoming,0,16,42.755966,-107.30249
